s1	1	9	0	0
s1	2	10	0	0
s1	3	11	0	0
s1	4	12	4	4
s1	5	13	0	4
s1	6	14	0	4
s1	7	15	1	5
s1	8	16	1	6
s1	9	17	0	6
s1	10	18	0	6
s1	11	19	0	6
s1	12	20	0	6
s1	13	21	1	3
s1	14	22	0	3
s1	15	23	0	3
s1	16	24	0	2
s1	17	25	0	1
s1	18	26	0	1
s1	19	27	3	4
s1	20	28	0	4
s1	21	29	3	7
s1	22	30	1	7
s1	23	31	0	7
s1	24	32	0	7
s1	25	33	1	8
s1	26	34	0	8
s1	27	35	0	8
s1	28	36	0	5
s1	29	37	1	6
s1	30	38	0	3
s1	31	39	1	3
s1	32	40	0	3
s1	33	41	2	5
s1	34	42	1	5
s1	35	43	0	5
s1	36	44	0	5
s1	37	45	2	7
s1	38	46	0	6
s1	39	47	1	7
s1	40	48	1	7
s1	41	49	1	8
s1	42	50	0	6
s1	43	51	1	6
s1	44	52	0	6
s1	45	53	0	6
s1	46	54	2	6
s1	47	55	0	6
s1	48	56	4	9
s1	49	57	1	9
s1	50	58	3	11
s1	51	59	0	11
s1	52	60	1	11
s1	53	61	1	12
s1	54	62	5	17
s1	55	63	0	15
s1	56	64	0	15
s1	57	65	0	11
s1	58	66	0	10
s1	59	67	3	10
s1	60	68	5	15
s1	61	69	0	14
s1	62	70	1	14
s1	63	71	0	9
s1	64	72	0	9
s1	65	73	0	9
s1	66	74	0	9
s1	67	75	0	9
s1	68	76	1	7
s1	69	77	0	2
s1	70	78	0	2
s1	71	79	0	1
s1	72	80	0	1
s1	73	81	0	1
s1	74	82	0	1
s1	75	83	0	1
s1	76	84	1	2
s1	77	85	0	1
s1	78	86	0	1
s1	79	87	0	1
s1	80	88	0	1
s1	81	89	0	1
s1	82	90	0	1
s1	83	91	0	1
s1	84	92	0	1
s1	85	93	1	1
s1	86	94	0	1
s1	87	95	0	1
s1	88	96	2	3
s1	89	97	0	3
s1	90	98	0	3
s1	91	99	0	3
s1	92	100	0	3
s1	93	101	0	3
s1	94	102	0	2
s1	95	103	1	3
s1	96	104	0	3
s1	97	105	0	1
s1	98	106	0	1
s1	99	107	0	1
s1	100	108	0	1
s1	101	109	0	1
s1	102	110	0	1
s1	103	111	0	1
s1	104	112	0	0
s1	105	113	0	0
s1	106	114	0	0
s1	107	115	1	1
s1	108	116	0	1
s1	109	117	0	1
s1	110	118	0	1
s1	111	119	1	2
s1	112	120	0	2
s1	113	121	0	2
s2	1	9	1	1
s2	2	10	0	1
s2	3	11	0	1
s2	4	12	5	6
s2	5	13	4	10
s2	6	14	0	10
s2	7	15	1	11
s2	8	16	0	11
s2	9	17	0	11
s2	10	18	0	10
s2	11	19	1	11
s2	12	20	0	11
s2	13	21	0	6
s2	14	22	0	2
s2	15	23	1	3
s2	16	24	0	2
s2	17	25	2	4
s2	18	26	2	6
s2	19	27	0	6
s2	20	28	5	10
s2	21	29	0	10
s2	22	30	0	10
s2	23	31	0	10
s2	24	32	1	10
s2	25	33	0	10
s2	26	34	0	8
s2	27	35	0	6
s2	28	36	1	7
s2	29	37	0	2
s2	30	38	0	2
s2	31	39	0	2
s2	32	40	1	3
s2	33	41	0	2
s2	34	42	0	2
s2	35	43	2	4
s2	36	44	0	4
s2	37	45	0	3
s2	38	46	0	3
s2	39	47	1	4
s2	40	48	0	4
s2	41	49	0	3
s2	42	50	1	4
s2	43	51	0	4
s2	44	52	0	2
s2	45	53	1	3
s2	46	54	2	5
s2	47	55	0	5
s2	48	56	1	5
s2	49	57	0	5
s2	50	58	0	5
s2	51	59	4	8
s2	52	60	1	9
s2	53	61	0	9
s2	54	62	0	8
s2	55	63	0	6
s2	56	64	0	6
s2	57	65	1	6
s2	58	66	0	6
s2	59	67	0	6
s2	60	68	2	4
s2	61	69	0	3
s2	62	70	0	3
s2	63	71	0	3
s2	64	72	1	4
s2	65	73	2	6
s2	66	74	1	6
s2	67	75	2	8
s2	68	76	1	9
s2	69	77	0	7
s2	70	78	0	7
s2	71	79	0	7
s2	72	80	0	7
s2	73	81	0	6
s2	74	82	0	4
s2	75	83	2	5
s2	76	84	1	4
s2	77	85	0	3
s2	78	86	0	3
s2	79	87	0	3
s2	80	88	0	3
s2	81	89	0	3
s2	82	90	0	3
s2	83	91	0	3
s2	84	92	0	1
s2	85	93	0	0
s2	86	94	0	0
s2	87	95	0	0
s2	88	96	1	1
s2	89	97	0	1
s2	90	98	2	3
s2	91	99	2	5
s2	92	100	0	5
s2	93	101	0	5
s2	94	102	0	5
s2	95	103	1	6
s2	96	104	0	6
s2	97	105	0	5
s2	98	106	0	5
s2	99	107	0	3
s2	100	108	1	2
s2	101	109	0	2
s2	102	110	0	2
s2	103	111	0	2
s2	104	112	0	1
s2	105	113	0	1
s2	106	114	2	3
s2	107	115	2	5
s2	108	116	0	5
s2	109	117	0	4
s2	110	118	3	7
s2	111	119	0	7
s2	112	120	0	7
s2	113	121	1	8
s3	1	9	1	1
s3	2	10	1	2
s3	3	11	0	2
s3	4	12	2	4
s3	5	13	1	5
s3	6	14	0	5
s3	7	15	0	5
s3	8	16	1	6
s3	9	17	1	7
s3	10	18	0	6
s3	11	19	1	6
s3	12	20	0	6
s3	13	21	0	4
s3	14	22	0	3
s3	15	23	0	3
s3	16	24	3	6
s3	17	25	1	6
s3	18	26	0	5
s3	19	27	0	5
s3	20	28	0	4
s3	21	29	0	4
s3	22	30	0	4
s3	23	31	0	4
s3	24	32	0	4
s3	25	33	0	1
s3	26	34	0	0
s3	27	35	0	0
s3	28	36	0	0
s3	29	37	0	0
s3	30	38	0	0
s3	31	39	2	2
s3	32	40	0	2
s3	33	41	0	2
s3	34	42	0	2
s3	35	43	0	2
s3	36	44	0	2
s3	37	45	0	2
s3	38	46	1	3
s3	39	47	1	4
s3	40	48	0	2
s3	41	49	0	2
s3	42	50	0	2
s3	43	51	0	2
s3	44	52	0	2
s3	45	53	3	5
s3	46	54	0	5
s3	47	55	0	4
s3	48	56	2	5
s3	49	57	0	5
