s1	1	9	1	1
s1	2	10	0	1
s1	3	11	0	1
s1	4	12	4	5
s1	5	13	0	5
s1	6	14	1	6
s1	7	15	0	6
s1	8	16	0	6
s1	9	17	0	6
s1	10	18	3	8
s1	11	19	0	8
s1	12	20	2	10
s1	13	21	0	6
s1	14	22	0	6
s1	15	23	0	5
s1	16	24	0	5
s1	17	25	0	5
s1	18	26	2	7
s1	19	27	1	5
s1	20	28	1	6
s1	21	29	3	7
s1	22	30	1	8
s1	23	31	0	8
s1	24	32	0	8
s1	25	33	0	8
s1	26	34	0	8
s1	27	35	3	9
s1	28	36	0	8
s1	29	37	1	8
s1	30	38	3	8
s1	31	39	0	7
s1	32	40	0	7
s1	33	41	0	7
s1	34	42	1	8
s1	35	43	2	10
s2	1	9	0	0
s2	2	10	1	1
s2	3	11	0	1
s2	4	12	1	2
s2	5	13	0	2
s2	6	14	1	3
s2	7	15	0	3
s2	8	16	0	3
s2	9	17	2	5
s2	10	18	1	6
s2	11	19	0	5
s2	12	20	0	5
s2	13	21	0	4
s2	14	22	0	4
s2	15	23	1	4
s2	16	24	3	7
s2	17	25	5	12
s2	18	26	0	10
s2	19	27	3	12
s2	20	28	0	12
s2	21	29	0	12
s2	22	30	2	14
s2	23	31	6	20
s2	24	32	0	19
s2	25	33	1	17
s2	26	34	0	12
s2	27	35	0	12
s2	28	36	1	10
s2	29	37	1	11
s2	30	38	1	12
s2	31	39	6	16
s2	32	40	0	10
s2	33	41	1	11
s2	34	42	1	11
s2	35	43	0	11
s3	1	9	1	1
s3	2	10	2	3
s3	3	11	1	4
s3	4	12	1	5
s3	5	13	1	6
s3	6	14	1	7
s3	7	15	0	7
s3	8	16	3	10
s3	9	17	0	10
s3	10	18	1	10
s3	11	19	0	8
s3	12	20	0	7
s3	13	21	1	7
s3	14	22	0	6
s3	15	23	0	5
s3	16	24	0	5
s3	17	25	1	3
s3	18	26	2	5
s3	19	27	1	5
s3	20	28	0	5
s3	21	29	1	6
s3	22	30	0	5
s3	23	31	1	6
s3	24	32	1	7
s3	25	33	1	8
s3	26	34	1	8
s3	27	35	0	6
s3	28	36	1	6
s3	29	37	1	7
s3	30	38	1	7
s3	31	39	0	7
s3	32	40	0	6
s3	33	41	0	5
s3	34	42	1	5
s3	35	43	1	5
s4	1	9	0	0
s4	2	10	0	0
s4	3	11	0	0
s4	4	12	1	1
s4	5	13	4	5
s4	6	14	0	5
s4	7	15	2	7
s4	8	16	0	7
s4	9	17	0	7
s4	10	18	0	7
s4	11	19	1	8
s4	12	20	0	8
s4	13	21	1	8
s4	14	22	0	4
s4	15	23	0	4
s4	16	24	0	2
s4	17	25	2	4
s4	18	26	4	8
s4	19	27	5	13
s4	20	28	1	13
s4	21	29	4	17
s4	22	30	3	19
s4	23	31	1	20
s4	24	32	1	21
s4	25	33	0	21
s4	26	34	2	21
s4	27	35	0	17
s4	28	36	1	13
s4	29	37	3	15
s4	30	38	0	11
s4	31	39	0	8
s4	32	40	0	7
s4	33	41	4	10
s4	34	42	2	12
s4	35	43	1	11
s5	1	9	0	0
s5	2	10	0	0
s5	3	11	0	0
s5	4	12	5	5
s5	5	13	2	7
s5	6	14	1	8
s5	7	15	0	8
s5	8	16	1	9
s5	9	17	1	10
s5	10	18	1	11
s5	11	19	0	11
s5	12	20	1	12
s5	13	21	3	10
s5	14	22	1	9
s5	15	23	0	8
s5	16	24	1	9
s5	17	25	0	8
s5	18	26	0	7
s5	19	27	1	7
s5	20	28	0	7
s5	21	29	2	8
s5	22	30	3	8
s5	23	31	1	8
s5	24	32	0	8
s5	25	33	1	8
s5	26	34	1	9
s5	27	35	0	9
s5	28	36	2	10
s5	29	37	0	10
s5	30	38	0	8
s5	31	39	0	5
s5	32	40	0	4
s5	33	41	0	4
s5	34	42	0	3
s5	35	43	1	3
s6	1	9	0	0
s6	2	10	1	1
s6	3	11	1	2
s6	4	12	1	3
s6	5	13	3	6
s6	6	14	1	7
s6	7	15	1	8
s6	8	16	3	11
s6	9	17	1	12
s6	10	18	0	12
s6	11	19	1	12
s6	12	20	2	13
s6	13	21	3	15
s6	14	22	0	12
s6	15	23	1	12
s6	16	24	0	11
s6	17	25	0	8
s6	18	26	0	7
s6	19	27	0	7
s6	20	28	1	7
s6	21	29	0	5
s6	22	30	0	2
s6	23	31	2	4
s6	24	32	1	4
s6	25	33	0	4
s6	26	34	0	4
s6	27	35	0	4
s6	28	36	1	5
s6	29	37	1	5
s6	30	38	1	6
s6	31	39	0	6
s6	32	40	0	4
s6	33	41	2	5
s6	34	42	0	5
s6	35	43	1	6
s7	1	9	0	0
s7	2	10	1	1
s7	3	11	1	2
s7	4	12	1	3
s7	5	13	1	4
s7	6	14	0	4
s7	7	15	0	4
s7	8	16	0	4
s7	9	17	0	4
s7	10	18	0	4
s7	11	19	0	3
s7	12	20	0	2
s7	13	21	0	1
s7	14	22	1	1
s7	15	23	0	1
s7	16	24	0	1
s7	17	25	1	2
s7	18	26	1	3
s7	19	27	0	3
s7	20	28	5	8
s7	21	29	1	9
s7	22	30	2	11
s7	23	31	0	10
s7	24	32	0	10
s7	25	33	0	10
s7	26	34	1	10
s7	27	35	1	10
s7	28	36	4	14
s7	29	37	1	10
s7	30	38	0	9
s7	31	39	2	9
s7	32	40	0	9
s7	33	41	1	10
s7	34	42	0	10
s7	35	43	2	11
s8	1	9	1	1
s8	2	10	0	1
s8	3	11	1	2
s8	4	12	0	2
s8	5	13	1	3
s8	6	14	0	3
s8	7	15	0	3
s8	8	16	1	4
s8	9	17	0	4
s8	10	18	0	3
s8	11	19	1	4
s8	12	20	1	4
s8	13	21	0	4
s8	14	22	0	3
s8	15	23	0	3
s8	16	24	0	3
s8	17	25	0	2
s8	18	26	1	3
s8	19	27	0	3
s8	20	28	2	4
s8	21	29	0	3
s8	22	30	0	3
s8	23	31	0	3
s8	24	32	1	4
s8	25	33	0	4
s8	26	34	0	4
s8	27	35	0	3
s8	28	36	1	4
s8	29	37	0	2
s8	30	38	1	3
s8	31	39	1	4
s8	32	40	1	5
s8	33	41	1	5
s8	34	42	1	6
s8	35	43	1	7
s9	1	9	3	3
s9	2	10	0	3
s9	3	11	0	3
s9	4	12	0	3
s9	5	13	0	3
s9	6	14	0	3
s9	7	15	0	3
s9	8	16	5	8
s9	9	17	2	10
s9	10	18	2	9
s9	11	19	1	10
s9	12	20	1	11
s9	13	21	0	11
s9	14	22	2	13
s9	15	23	2	15
s9	16	24	1	16
s9	17	25	0	11
s9	18	26	0	9
s9	19	27	0	7
s9	20	28	0	6
s9	21	29	1	6
s9	22	30	1	7
s9	23	31	3	8
s9	24	32	1	7
s9	25	33	2	8
s9	26	34	1	9
s9	27	35	0	9
s9	28	36	0	9
s9	29	37	1	10
s9	30	38	0	9
s9	31	39	0	8
s9	32	40	1	6
s9	33	41	0	5
s9	34	42	0	3
s9	35	43	0	2
s10	1	9	2	2
s10	2	10	0	2
s10	3	11	0	2
s10	4	12	0	2
s10	5	13	1	3
s10	6	14	2	5
s10	7	15	1	6
s10	8	16	0	6
s10	9	17	1	7
s10	10	18	2	7
s10	11	19	1	8
s10	12	20	1	9
s10	13	21	3	12
s10	14	22	0	11
s10	15	23	2	11
s10	16	24	1	11
s10	17	25	0	11
s10	18	26	1	11
s10	19	27	1	10
s10	20	28	0	9
s10	21	29	0	8
s10	22	30	1	6
s10	23	31	0	6
s10	24	32	3	7
s10	25	33	3	9
s10	26	34	0	9
s10	27	35	2	10
s10	28	36	0	9
s10	29	37	1	10
s10	30	38	0	10
s10	31	39	0	9
s10	32	40	2	11
s10	33	41	0	8
s10	34	42	0	5
s10	35	43	1	6
s11	1	9	0	0
s11	2	10	0	0
s11	3	11	0	0
s11	4	12	1	1
s11	5	13	3	4
s11	6	14	1	5
s11	7	15	1	6
s11	8	16	0	6
s11	9	17	0	6
s11	10	18	4	10
s11	11	19	1	11
s11	12	20	0	11
s11	13	21	0	10
s11	14	22	1	8
s11	15	23	1	8
s11	16	24	1	8
s11	17	25	1	9
s11	18	26	1	10
s11	19	27	1	7
s11	20	28	0	6
s11	21	29	0	6
s11	22	30	1	7
s11	23	31	0	6
s11	24	32	1	6
s11	25	33	0	5
s11	26	34	1	5
s11	27	35	1	5
s11	28	36	0	4
s11	29	37	1	5
s11	30	38	0	5
s11	31	39	1	5
s11	32	40	0	5
s11	33	41	1	5
s11	34	42	2	7
s11	35	43	1	7
s12	1	9	0	0
s12	2	10	1	1
s12	3	11	0	1
s12	4	12	0	1
s12	5	13	2	3
s12	6	14	0	3
s12	7	15	1	4
s12	8	16	0	4
s12	9	17	2	6
s12	10	18	0	6
s12	11	19	1	6
s12	12	20	0	6
s12	13	21	0	6
s12	14	22	0	4
s12	15	23	0	4
s12	16	24	0	3
s12	17	25	0	3
s12	18	26	0	1
s12	19	27	0	1
s12	20	28	0	0
s12	21	29	0	0
s12	22	30	0	0
s12	23	31	1	1
s12	24	32	1	2
s12	25	33	1	3
s12	26	34	2	5
s12	27	35	0	5
s12	28	36	0	5
s12	29	37	1	6
s12	30	38	2	8
s12	31	39	1	9
s12	32	40	3	11
s12	33	41	0	10
s12	34	42	0	9
s12	35	43	4	11
s13	1	9	2	2
s13	2	10	1	3
s13	3	11	5	8
